,0_long,1_long,4_long,5_long,6_long,7_long,8_long,12_long,13_long,14_long,16_long,17_long,18_long,21_long,23_long,24_long,26_long,27_long,28_long,36_long,38_long,40_long,42_long,47_long,48_long,51_long,52_long,53_long,54_long,56_long,57_long,58_long,61_long,62_long,66_long,67_long,68_long,69_long,79_long,83_long,85_long,87_long,89_long,90_long,93_long,95_long,97_long,98_long,99_long,100_long,104_long,105_long,107_long,109_long,110_long,112_long,113_long,114_long,115_long,116_long,117_long,118_long,119_long,120_long,121_long,122_long,126_long,127_long,128_long,135_long,136_long,142_long,143_long,144_long,146_long,149_long,150_long,151_long,152_long,154_long,155_long,161_long,162_long,163_long,167_long,168_long,169_long,172_long,175_long,176_long,177_long,180_long,182_long,183_long,184_long,185_long,186_long,190_long,193_long,194_long,195_long,196_long,202_long,204_long,206_long,207_long,208_long,209_long,212_long,214_long,215_long,217_long,218_long,219_long,221_long,222_long,226_long,227_long,228_long,229_long,231_long,233_long,234_long,235_long,236_long,238_long,240_long,242_long,247_long,248_long,252_long,253_long,254_long,255_long,256_long,257_long,258_long,259_long,260_long,261_long,naive_ave_pnl
2022-09-30,0.6094477226637522,0.5303353411077966,0.5770441541090247,0.6059929010488752,0.7333572101692862,0.5800330779184009,0.6245529753784768,0.0,0.5878901387917271,0.770134649529833,0.5783262137780758,0.6198741977070044,0.6955656961319984,0.7497320669231413,0.5278254820630791,0.6354093102099911,0.5745510250485296,0.49658376455990577,0.6418314043157662,0.488660289433128,0.5858638034670363,0.45806213924967953,0.6934618185078755,0.41369449147700327,0.6973018045599002,0.5492561901615989,0.6469592969447385,0.7432005783091369,0.7844770095196907,0.8023794911908382,0.0,0.8165317202423616,0.4609421755624406,0.6632306181529362,0.5508309473828558,0.476840886292319,0.7276397008853447,0.6747154241724126,0.39326912324403457,0.7509145259121374,0.5811900629983471,0.778976437132251,0.6004469059911312,0.7566117987917348,0.0,0.797521055748977,0.6378310085647599,0.7498022988198292,0.6846612337422081,0.6063945776757403,0.3712047874627131,0.7620571632217992,0.7342038648137623,0.7448696613941665,0.5911105841298837,0.5102449055760025,0.8057136147113655,0.5508389143572602,0.7410568168739797,0.607829613378786,0.7285455141340467,0.6415782913949325,0.7941422640055159,0.7057031643456978,0.665868973871422,0.5550667924715373,0.0,0.6881383477413802,0.593106508198168,0.7627837213436093,0.7375592111162944,0.7235486478308055,0.6973087793158046,0.5753147556500923,0.7548838813549033,0.4794609080226064,0.7472346889511624,0.5307724124963783,0.807348262435976,0.7227738274239672,0.7573508862607854,0.721260634214483,0.6263097754580126,0.6199333057463029,0.5112070189865856,0.7764901937192021,0.597598584452177,0.7510930313208761,0.567119194200365,0.7804550430707877,0.6316060131425557,0.7235000012890059,0.586374252465042,0.45527082932238877,0.7910689413379793,0.5381526918626037,0.6454231978812501,0.6736326946728541,0.6206906311514144,0.6636475812230955,0.623907417034209,0.7156419960097724,0.5683376994938123,0.5765368576297053,0.7178324921944518,0.6297917803331087,0.5841476946799786,0.8371792171079767,0.5155588124681422,0.45151357423878796,0.5111446742133285,0.6533670042880557,0.7560569315824867,0.4269201889882777,0.6165839663261119,0.687985744689146,0.5602665743719296,0.47615684131264996,0.634766040873198,0.7060000304506324,0.5841057585330768,0.8006844255929287,0.7429175060070947,0.7813621069459343,0.5954996931827783,0.6094180992631847,0.6927731782557796,0.6454852117709694,0.6142819098439996,0.7574313254547592,0.5707977208436924,0.7178713211419081,0.790924452773185,0.7456237147569343,0.48419358970423254,0.737420625774196,0.6100412777914943,0.0,0.5097488194344652,0.5766276374358318,0.7514087502322522
2022-10-31,0.6095796018022479,0.5337707811176261,0.5841496743690334,0.6075865835623101,0.7384598738720706,0.5845245124052225,0.6281424571758925,0.0,0.5957468530767305,0.7731473673743576,0.5825560339477295,0.6219607834683835,0.6441669281463602,0.7361401650438936,0.5321933613873073,0.6372879886704418,0.5824664673092468,0.5049050356301544,0.6462815243428058,0.49508111954832873,0.5913020737745136,0.4545791586747596,0.6945520356224889,0.41836199037285277,0.7011250915797697,0.5581033978917482,0.6481413974404385,0.6990758711238549,0.7928403220371998,0.8052382461115759,0.0,0.817765581890705,0.4713665106866525,0.6486753871294889,0.5567726964994842,0.4897612959017303,0.7321078111459388,0.6785689763205904,0.38988174037545476,0.753733899470804,0.5848936573469903,0.7834635272138061,0.6058150691229979,0.7472524576551269,0.0,0.8004372459545652,0.6297502377369991,0.7512281681121937,0.6879001299211602,0.6128481948939025,0.37726250266103,0.7668211113335781,0.7324124961489439,0.7535667575800888,0.596076102623938,0.5128914882815873,0.8086876372359557,0.5582112154741155,0.7398990181084432,0.615403660672163,0.7307891120940544,0.6475529018898746,0.7975141510112352,0.7068285814253359,0.6712089137928466,0.5617945654577771,0.0,0.7146232883261829,0.6009909821374351,0.7608917524901067,0.7404190033899847,0.7267304700778493,0.7031470653289836,0.5772886683431463,0.7580096911844225,0.42091052295055514,0.753776273363526,0.5368971551116648,0.8126338514023189,0.7252439964236893,0.7547158445188819,0.7044228942075377,0.6273093214044755,0.6233422373518956,0.5213048328887872,0.7713175069747318,0.6030824770832007,0.7564033999837909,0.5719818007865117,0.7782657733069686,0.6335145595588991,0.7297551324434112,0.5872258114818923,0.45927642442193767,0.7898000973941839,0.5382060547106495,0.6343193565730236,0.6774112698121936,0.6172554291501366,0.6663165563234809,0.6297827279940995,0.7216151800477166,0.5818573953512869,0.5808896090758072,0.7182525223679989,0.6336840549604311,0.5849591961665331,0.8402045136798454,0.5186139631262174,0.45458630311253745,0.5167791311217668,0.6564998604354202,0.7580289846007761,0.43232321853881833,0.6194358867712552,0.6960138001875076,0.5643050090562435,0.4872010942825745,0.6423847713095678,0.7110893738395355,0.5728499971544031,0.804996852358995,0.7457907120483358,0.7843376116885714,0.6005506080228438,0.6218666439520958,0.6969083191911222,0.6572646498818943,0.6067018903469427,0.7591386875615138,0.5761317249915214,0.7023738049874377,0.7937570293749556,0.7503732419158897,0.4865797084158431,0.7392587932195736,0.6175080039420006,0.0,0.5160680638593372,0.5711107367830484,0.7516372409214825
2022-11-30,0.6028495223948985,0.5335882531244548,0.5825152830531352,0.615105905809337,0.7315811436389679,0.5834877152391912,0.6310784346757694,0.0,0.5923974112200012,0.7709435180824797,0.5790039158335671,0.6136515875358539,0.6422373671435231,0.7786976027755389,0.5263569817031641,0.667465833151804,0.5821330528367739,0.5075896766091179,0.6431625034854306,0.49269578934912,0.590135247854739,0.505307198310567,0.6984407517768554,0.4192040050060865,0.698827303340566,0.5544327244910583,0.6452646365699808,0.6973958059218309,0.798594437391277,0.7983298150192364,0.0,0.814117517963693,0.4740199970703981,0.6422468929494636,0.5534494301592714,0.49555822320275,0.731612222889896,0.6755628516193869,0.38340260414271116,0.751984677295847,0.5803561398982756,0.7832026548856909,0.6040692128924622,0.7444607469769444,0.0,0.8005684704015571,0.6299396988078597,0.7505233533300388,0.6831220738420929,0.6100177771977441,0.37326099377848604,0.769096927227151,0.7313363046768381,0.7564424921364182,0.592396349052157,0.5102457434897326,0.8087931667087084,0.5534395713977882,0.7383608750787073,0.6164928264497921,0.729677373009163,0.6466925078575784,0.794566156562881,0.700134838928773,0.6679990095209946,0.5584297897705351,0.0,0.7123028621848053,0.5972535480094037,0.7581141750638478,0.7391433246442864,0.7257862778526969,0.7099033347217092,0.5758862244084895,0.7571343322354795,0.3502204169556389,0.7555997327025559,0.5366902943736449,0.8104461106971425,0.7239835684122241,0.7485654303674257,0.7034337328849817,0.6699996400652228,0.6194991696178641,0.5239598334942099,0.814437202475209,0.6034406154119312,0.752785858953519,0.5654255513605343,0.7727823448568263,0.6292700008994786,0.7268900485759444,0.5810123993986444,0.4572493019749195,0.7950291805627313,0.5292724169819109,0.6512627578421741,0.6786407685014771,0.6115778562380928,0.6638406966877538,0.6238800325256756,0.7241810219285544,0.582666778103549,0.5784340863695218,0.7152981667404057,0.6316382570652753,0.6006640497704114,0.8398261745030755,0.5065885763796807,0.44852995120073735,0.5145145200597608,0.6549194319792615,0.7555713691399467,0.42681539450972866,0.614516555227361,0.6919520394404406,0.5611700841507161,0.49122851029892983,0.6569828748813691,0.7130656497570156,0.5676970925420426,0.7740041884168918,0.7923445882509901,0.784351041770389,0.598275151544305,0.6756868145240957,0.6922556039080433,0.665889751061735,0.6727286556161844,0.7580054018021342,0.5698775379513916,0.686746190810944,0.7905848827102544,0.7490293390956355,0.48529034064346405,0.7386001314914451,0.6121266362591672,0.0,0.5155003305024333,0.5645768360470594,0.7586455280380116
2022-12-31,0.5881144041535755,0.5307505337910331,0.5742251978874706,0.6040143073153248,0.7170364589966921,0.578160370321433,0.6230992563643218,0.0,0.5807543935687647,0.7649580535246557,0.5694562069578061,0.5988332494532923,0.6378254231559136,0.7727269928623371,0.51429786261468,0.6700905849884883,0.5760595878915876,0.505241538633961,0.6350387415915025,0.48447290888405736,0.5834197421375386,0.4978541480556318,0.6809564536531425,0.4174291694756918,0.6911970698864965,0.5406403094737214,0.6392196979194201,0.6912216241936899,0.8018613711174278,0.7965755871297534,0.0,0.8065071668478707,0.4705418061783462,0.6269498234594574,0.542479764199638,0.49603065567283916,0.7265760555414938,0.6677659252451434,0.3727120541786728,0.7467067966962934,0.5700922258487283,0.7777180935923698,0.5969806551030215,0.7321067001880196,0.0,0.7981991253057529,0.6233336539994826,0.7474593416779987,0.6723122084635736,0.5992439872119246,0.36140260383269995,0.7694804258496685,0.727352289536933,0.7536942641963463,0.584366806532548,0.5040465563342776,0.8057691809432885,0.5404154177632089,0.731765821393422,0.6123745290339163,0.7257217782950645,0.6385005314251493,0.7869237366068536,0.6874419820626022,0.6580246181006553,0.5473377012332871,0.0,0.7062082903094047,0.5847019121198335,0.7498245492079696,0.733855060185088,0.7209812284632083,0.7044301724383912,0.5721683474947149,0.7526441335516598,0.45485730970711824,0.7531810146359785,0.5310702852037971,0.802137122772606,0.7200072442383266,0.7400150052636087,0.6975179108137584,0.664141328905593,0.6107644805021185,0.5212323324942253,0.807010198694456,0.5996932534125688,0.742154448404607,0.5514113697206685,0.7645716186542199,0.6206701052471562,0.7154186865156419,0.5694341871591171,0.45137777567104176,0.7901694235758863,0.5147461579733644,0.6400539795229099,0.6775597118529221,0.5769089561727211,0.6575354112553894,0.617271861006534,0.7234083364022209,0.5787109040778858,0.5655514986470681,0.7090560607037923,0.6270331449624796,0.6024861007621805,0.8365069117372826,0.5009037102095744,0.45888754469668164,0.5066357184757742,0.6484114677742153,0.7490550881088102,0.4132386949289086,0.6036874782363665,0.6788873321569564,0.5532398674637399,0.4899635259977423,0.6491075461175664,0.7121547630248742,0.5600675491040206,0.7626046190417054,0.8098669516997296,0.7821208307084369,0.5903177903127067,0.6823334729137374,0.6822246759729336,0.6598539752668618,0.6559205203323365,0.7542923174317884,0.5613474361342286,0.6589199582420443,0.7880650459805898,0.7413775117137757,0.48186674371584715,0.736085792945977,0.5969489090880676,0.0,0.5100001344664543,0.5494667080953914,0.7512524787081806
2023-01-31,0.5797916003800992,0.5294188578521098,0.5694464299694506,0.5962609656001047,0.705287033248921,0.5752895249554614,0.6613665150701519,0.0,0.5737856599071192,0.7607236591322174,0.5629692403954814,0.6672186788117799,0.6353334733378553,0.7136119884931652,0.506963871170704,0.6569161315278764,0.5736974919665836,0.5044341657702212,0.6498008348413059,0.48053624283194535,0.5912664407382562,0.5639677642565623,0.6664167026203014,0.42601870523100555,0.6854965051048096,0.5320113050894164,0.6345871980681184,0.7142792698815195,0.8053376409566081,0.816030916838872,0.0,0.8003957472977213,0.4701130121698416,0.617983577393016,0.5413400779207594,0.5192932126217484,0.7285351384025521,0.6180681626197249,0.37553785637344533,0.7211164284090686,0.5635751558463657,0.7751999325291836,0.5929640252686194,0.7231246778964228,0.0,0.7797514219066722,0.6187786411006833,0.7453817304888855,0.6648083241641708,0.5922101268686317,0.35539452135150323,0.7706774411624804,0.7242521115359809,0.7520079211695379,0.5795753585876517,0.5557390840606619,0.8310841680302395,0.5529317388431247,0.7274783480588035,0.6106132759000679,0.7225669176165845,0.6319805241679645,0.7809924003802501,0.6542452308840122,0.647743219371701,0.5406081859796497,0.0,0.7010708377019554,0.5772971607608399,0.7567373214279838,0.7296736772297288,0.7273870188250354,0.7014843552158506,0.5697378848131753,0.7449874313004233,0.4315407666983089,0.7522000515536238,0.5281286302094599,0.7378433286557526,0.7172804633291142,0.721951319545607,0.6931598138353074,0.6655352327427806,0.6054632237256024,0.5217701770409593,0.8003938772510337,0.5979916204538479,0.734322105506213,0.5426129013475139,0.7569419031057916,0.6151808628407233,0.706935095653896,0.6356309696250468,0.44804254563831036,0.7851705785231178,0.5057059292271155,0.6103711831043029,0.6771355847423683,0.5735308961149593,0.652815780745376,0.6133761569268212,0.7307930857133446,0.5670495746229943,0.5681278127788367,0.7075170785413825,0.6241730617752143,0.5996593648026507,0.8341923585077143,0.4970912633865813,0.45424150565102067,0.5009529888396729,0.6445900239256965,0.7449313821147863,0.5657035363802979,0.5963892904210283,0.6710862143993268,0.5520975096873438,0.489535189808735,0.5946308535647776,0.7121619950697787,0.5545532799853093,0.7252622411000211,0.768595954057815,0.7810417120550125,0.5701261831775568,0.6830387681860112,0.6755900311685277,0.6484555301536594,0.595818575229481,0.7513293054989164,0.5567149621182398,0.6408752888407061,0.7859385269423022,0.7352858162840665,0.48028936157589286,0.7343724113127932,0.5875698967741766,0.0,0.5073893272504779,0.5353591810878339,0.7476346538672173
2023-02-28,0.5739976601389037,0.5245734750961503,0.5552176947044695,0.5605858574184116,0.6811193047535778,0.5649855962912405,0.6938549679010805,0.20946677200996236,0.555154477472001,0.748796471932151,0.5470179917786818,0.6488158830170601,0.6287758426287274,0.7253139350743278,0.49247727506527295,0.672556182712512,0.5667772282845217,0.4943012727915868,0.6830850648102836,0.4728826902106143,0.5510264359010955,0.5750503578294128,0.719318172031887,0.45704815887347094,0.6694642874088473,0.5110720158405595,0.6232095970947321,0.7085779897687078,0.804195124626172,0.822721772482384,0.0,0.7877963032802415,0.46221273074972946,0.6014075137440438,0.5252028974020465,0.5187505532509223,0.7349422179772274,0.605869471160213,0.3605708209152169,0.7409896739976752,0.5547908453243974,0.7672685513797903,0.536383063414973,0.7102810246468869,0.0,0.8011243924680288,0.6312074404035357,0.734736655555466,0.6485566526904771,0.5751330175752614,0.3384431139406554,0.7756892337826289,0.7071930199748939,0.7443538280828058,0.5662012820947382,0.5740228107252435,0.8301387695109099,0.5369342003317648,0.7160590042316075,0.6014272464587399,0.7119225346578867,0.6097405845167544,0.7672547067841451,0.6798749820676676,0.6301566462138051,0.5256996202320235,0.0,0.6863671410776999,0.5600390631428485,0.7466467409446472,0.7152414529194835,0.7168424501064218,0.6921701493361767,0.5627718507684741,0.7922889055541802,0.4021681960144525,0.743266436085472,0.5436748827711883,0.6618197621095568,0.7281047983232124,0.7107483310255944,0.6791427834697726,0.6752188125093511,0.5952005756773305,0.5151862132570684,0.7731243282054121,0.5904631507339857,0.7171253857372556,0.5580351915071129,0.7435278316552024,0.6476842740229221,0.6844666704160342,0.7160764564291958,0.44280164083938056,0.7888290599158053,0.49352046301738534,0.6103571344206457,0.6721951756198453,0.5665841423643784,0.6616546919244962,0.6009860578458367,0.7232783012513637,0.5617865346638158,0.6057117865291052,0.6817259603200525,0.6162650661725779,0.5943846225056013,0.8255901855688633,0.48554520057684264,0.4981718228341023,0.4903504135302621,0.6567680292075869,0.760754723231382,0.5436666205321179,0.5813445510684504,0.6524020265752479,0.5952682021140175,0.3491740650867235,0.6099060677260254,0.7059313084837848,0.5470246163326823,0.7071901179173936,0.7518017646214833,0.7843478617881553,0.5727260453290017,0.6861817799829004,0.6619278601754057,0.6404965733371293,0.6541036356078022,0.7421440666507993,0.5974828776980331,0.5720079416633829,0.7825329970365822,0.6909301241545562,0.4769940775681303,0.7286612415205501,0.5680504323274458,0.2043118868600539,0.4990374259769091,0.5209626352832096,0.7561263384883141
2023-03-31,0.5629896735333301,0.5241335911638689,0.551023545338729,0.5672514270628113,0.6728524655920305,0.5636651079747801,0.7075864520692132,0.21123662247271133,0.5508313555713918,0.7451831125483368,0.5426225155999216,0.6409719776559195,0.6368225831587271,0.7502674388315794,0.48789711276875747,0.6692506130783219,0.5663356928892171,0.4943425024003957,0.6804950286114757,0.4717493299755826,0.548159055140968,0.5666959045046246,0.7243967631441377,0.4877500300164303,0.6650953519247017,0.5065473469222931,0.6191185989699594,0.7045870850713035,0.8069284575776935,0.8227039991880751,0.0,0.782268406031828,0.46375352576446843,0.594924431001054,0.5205319470528329,0.525237538010022,0.7268590130197814,0.6023100378235365,0.3612774387353587,0.7140591308143961,0.5508586104577617,0.7639556189630177,0.5569493527770079,0.7063083809082823,0.0,0.8007946384790763,0.6590576091781893,0.7328581513100185,0.6434387781627086,0.5714856742097255,0.33618279166961723,0.7542515974731252,0.7301751871615133,0.7382664712412222,0.5630567906168451,0.589488674636105,0.8295909350685731,0.5332388094266489,0.7350735628439428,0.5992960207781444,0.7083394649836243,0.6045911302697307,0.7534298746808751,0.6752439783765798,0.6257057217052926,0.5219704678463001,0.0,0.6821571094710153,0.5562673742177234,0.7501902536458595,0.7095369502835426,0.6944347065664728,0.7068628655771034,0.5609035226932769,0.7933135963741828,0.3819506136871864,0.7428024057744584,0.5413811790576235,0.7106524222459798,0.7534236090592015,0.6796001144434936,0.6743772910359042,0.6701875659695349,0.5922562245611137,0.5177423998797258,0.7659360660072198,0.5898754605689318,0.7122951538483209,0.5907616382701826,0.7353624778828429,0.645561417530366,0.6795182825982322,0.7109942239333726,0.44042863503527174,0.7951512711561034,0.4896716501882284,0.615083965935223,0.6715831078229899,0.5661215401228851,0.657497318118316,0.5985996029273707,0.7379454318976058,0.5692144373893259,0.5925211009161626,0.6942789211846653,0.6144134052915509,0.5970925575408386,0.821941036992887,0.4825622161838088,0.5879505124203414,0.518369940000735,0.6308573284619493,0.7512531940670807,0.5397840750432217,0.5943814509601505,0.6480595075072852,0.5909921923612134,0.35239364459510986,0.6347121722086099,0.7042232824124095,0.5314614385836639,0.6987127106920695,0.7466584792904085,0.7927461003968977,0.5642307681684556,0.6894219431581472,0.657810145330192,0.66836155129472,0.661309503882419,0.7389853521490608,0.620798200499375,0.5501557989563701,0.7810804389714996,0.6862553581941921,0.5247805289240886,0.7269905641331004,0.5633136900208771,0.29563008418473236,0.49820949312208324,0.5091643059625175,0.761748100526358
2023-04-30,0.5737936012798931,0.5205364536173147,0.5402684647020528,0.5902113693360426,0.6558898460167432,0.5557974507202513,0.7168694358232349,0.3193138661953756,0.536030771135045,0.7682520831057723,0.5294540841407623,0.6427305961196378,0.6328750176895032,0.7454731971566461,0.5142931911004734,0.6756161077174094,0.5834448580409253,0.48746606961472627,0.6793162987868836,0.46841008176062815,0.5384723856798473,0.5816669345100616,0.7239721244257533,0.4988494373889467,0.6517083443854299,0.4930292544495357,0.6077195019581945,0.7158465413842773,0.8050638410965849,0.799991842733644,0.2679320688059214,0.7258279336289495,0.45563765273233825,0.638380527887559,0.5669950291480327,0.5267299923781041,0.7558625036154292,0.6041688284105623,0.3665286211379901,0.7208064398912467,0.5577950615241385,0.7171725878169427,0.5755480010685704,0.7343757977507287,0.0,0.8073065305944989,0.6647233937855237,0.706075509552939,0.6207153618714116,0.5598142276196933,0.3273878499823672,0.7865075312438856,0.7039421914734911,0.7323214468042271,0.5830064042144274,0.563120093872306,0.8287436701111134,0.5492574892063878,0.7257716069268279,0.5917279190705397,0.7118249307453383,0.5702014964863243,0.7409400068796176,0.7024249483743128,0.6113737340212395,0.5268942660775872,0.0,0.6910998277562175,0.5435790540707097,0.7489901683621167,0.6941815892701627,0.6821222192877281,0.6868207169772331,0.5543702722494148,0.7997722754418265,0.354192584936252,0.7468104995433072,0.609283632040797,0.7410076053071661,0.753504337226266,0.7055077353949567,0.6606881667529892,0.6632404069890939,0.5668090549390112,0.4987293673722567,0.7520093816144496,0.5940014685315845,0.5530839923723555,0.6163820144470635,0.7209252059057325,0.6367086477171393,0.6640975252914825,0.6982618608023866,0.43613157563745186,0.802187426666385,0.5479175678523941,0.6663286109725572,0.6760397639424666,0.6014795912821788,0.7025773595607157,0.6132276392761958,0.7563375868938768,0.5801698014979685,0.6013188081034427,0.7404903775141388,0.6226659828334261,0.6381843164322392,0.8118519296274921,0.47173810460889004,0.5882013886213672,0.519486585768437,0.6220520804296503,0.6863596771131137,0.5239993978039782,0.6339403422506468,0.6340345304449724,0.595267739569537,0.35183310120087474,0.640430070729894,0.6962110777280259,0.5762370848597912,0.6975858492051713,0.7313408845472814,0.8126652016817902,0.5709292813018977,0.7044007693344531,0.6487520507655586,0.6853468207273354,0.661995284686332,0.740495775740771,0.6141883295366906,0.5526749089072868,0.8059625422143751,0.6838166713330216,0.44919830513918874,0.7210305964396515,0.5498837766687665,0.3989017759684724,0.4932213845067564,0.506039395523162,0.7642156600783081
2023-05-31,0.5559999843960305,0.5251468748923495,0.5478060976947773,0.5868072824653413,0.6017705468738995,0.5661928466605811,0.7370972144578845,0.34083175947500216,0.5493245741098942,0.7413733424208698,0.5398070151038594,0.6549286568301741,0.6379828504452054,0.7275692483570809,0.5147291874756935,0.6941137426314568,0.6033946108101553,0.498368098382948,0.6823841691103684,0.511539228778422,0.5521303607659268,0.5990537493895917,0.7651814255414344,0.4781721608479816,0.6623662681013246,0.49371765317494865,0.6155137729785807,0.7188330066358026,0.8131137336503244,0.837182485541331,0.23681361634206774,0.6960087551749816,0.4589067175683451,0.6433817564682996,0.5788758122020266,0.5380283377295149,0.7375601251467084,0.6119130337027248,0.375377516150096,0.7162048947450044,0.6089108135330397,0.7130457893564367,0.5847035556194567,0.7106048370441611,0.0,0.8060800361029442,0.6683691167998317,0.7120905948645839,0.6287008552251433,0.5700761316133243,0.3346044504463946,0.7918418124551305,0.7081846966411923,0.7387030475986359,0.5924201003448265,0.5603907195921131,0.8260067217075483,0.4938323668208724,0.722408163903034,0.5862720650674382,0.7195941291953213,0.5869930148751211,0.705270723954207,0.7470446448016881,0.6234389363597943,0.5521340774154941,0.0,0.7232548830681459,0.5548441807534397,0.7735041010449697,0.7042826771759172,0.6924166007873007,0.6910960692031253,0.5599294042503377,0.7982248432928517,0.3312629798383025,0.7572165358780855,0.6141728649048523,0.7225905584684005,0.7552302569059612,0.733344505589912,0.6692580234099385,0.6768503671566171,0.5811375303990207,0.5097432232403076,0.7523558636965888,0.6014105040024973,0.5628819069275669,0.6097995374156754,0.7236810384544043,0.6584374786451587,0.6774043320736929,0.7078978105772964,0.43801713030941386,0.7977037762454541,0.47084451017105144,0.6738519883820868,0.6814736959498581,0.6036041793980459,0.7174223270026975,0.6215707007247775,0.7559934862024565,0.5915667274387394,0.6157503439607727,0.7437039180660127,0.6537929557543023,0.6532005693640212,0.8184927421737781,0.4814940749151647,0.6034784185455767,0.531906675832021,0.6399544680161445,0.689117796277573,0.5413163182233056,0.6352156099361733,0.6461498641070682,0.5992089785586494,0.3622164660719784,0.6425970867156826,0.7040623683614027,0.5936542205990688,0.6934437014722142,0.7426062537595483,0.8118039473798924,0.594654797185601,0.7124420974156189,0.6531287358126031,0.6843112561135325,0.6617835770618429,0.7469882676905241,0.6266160646211648,0.566464096243616,0.8133497984022675,0.6976220335893583,0.4522959164133678,0.7258617677489089,0.5603580927341221,0.3427304251174079,0.5280408084819538,0.5035153615309551,0.7698270788871767
2023-06-30,0.5636872837364584,0.5261205851436589,0.5475302255114067,0.5784947497099263,0.6003584775831757,0.5689259462157723,0.7376539966353648,0.2745909031217026,0.5503032596046912,0.7313770805045208,0.5398392810844038,0.650953654472047,0.6598583071936008,0.6726314832736813,0.5135226991154087,0.7038431007863519,0.6026636387969587,0.37096925819494136,0.6824581581508864,0.5122159889149109,0.5528244363318522,0.5927425727097891,0.7692290171606189,0.4772461890872445,0.6624775762626144,0.49436763096383146,0.6148618582125402,0.7216284181432051,0.8166817533359638,0.815402637117251,0.29348344465177173,0.6787657897378768,0.4619689813365056,0.6405425664147398,0.5793552071429567,0.5444584937819966,0.7407923138731777,0.611674545009282,0.3713018302243886,0.7298930992501286,0.62464085471884,0.6974180057874889,0.5985521167407114,0.7092781988212744,0.0,0.7971884481068414,0.6658889596185122,0.7124599958377964,0.6279044020345402,0.5707298606325867,0.33838329759602176,0.7961707056068053,0.7075411930282426,0.7321244984601945,0.5892064158936757,0.559587246748108,0.7934457486154832,0.5091616553024535,0.7222702885318297,0.5309210982653814,0.7193008676573082,0.5881398282123109,0.669810879300274,0.7442203443442446,0.6239347904149208,0.5509145521404397,0.0,0.7222026051604601,0.5555851011157287,0.772537428936921,0.7032262812506402,0.6926299932193253,0.6821069725730601,0.560189010746231,0.7976298446215005,0.3131639989772821,0.7595046440500267,0.6133670991134291,0.6369309606700533,0.7563745888204443,0.7434166412200337,0.6681911005662784,0.6515993672162539,0.5943028433585401,0.5146480744394886,0.7354471789505355,0.5993695560885794,0.5625885500710719,0.6076569764693261,0.7189845610102694,0.6567407000443006,0.6781479726813467,0.7077697718252164,0.43762753767252444,0.7850611032360449,0.4662067478195283,0.6137775904469713,0.6823091500782587,0.602366995645486,0.7287286095285314,0.6213795979855966,0.7572799398513202,0.5895364636823698,0.6132057511248175,0.7413171355600726,0.6547033346276138,0.6630920697872136,0.817824468186564,0.48218559706693154,0.582280967167769,0.5327616634648639,0.6382360666773016,0.7052536013968295,0.5446562224785357,0.6198667705556421,0.6468249047803352,0.5975533609713565,0.36821927522018744,0.6430862144989562,0.7049652027386774,0.5996997936696,0.6891183132098031,0.742046052777928,0.8126732603230292,0.5775085954080003,0.7036787358609394,0.6515669374747398,0.6873637319562287,0.6230154518782489,0.7465747952351948,0.6271851797297627,0.5359698484723175,0.8127233199127802,0.6983422619548799,0.45157315037555723,0.7259154983083352,0.5604292138280251,0.23135410556983185,0.5293688229000088,0.495446010696367,0.7645467200958516
