,5_long,13_long,16_long,20_long,22_long,26_long,27_long,28_long,29_long,30_long,31_long,39_long,42_long,45_long,53_long,56_long,67_long,69_long,73_long,77_long,78_long,81_long,83_long,84_long,88_long,89_long,98_long,99_long,108_long,109_long,110_long,112_long,115_long,119_long,120_long,128_long,129_long,130_long,131_long,134_long,136_long,140_long,145_long,146_long,147_long,150_long,151_long,naive_ave_pnl
2024-02-29,0.30312024478248706,0.3212624831532891,0.2768566914917563,0.37117140539879734,0.3941829338212783,0.3811185299141822,0.6254510854807344,0.2942721071610386,0.3730989539038142,0.44456443639742377,0.31003487039768635,0.44968678312763377,0.19489740657637866,0.053948749846374634,0.36975627741707273,0.3710622924435826,0.0,0.0,0.4559837461858473,0.3817916585676664,0.37507322324578685,0.0,0.0,0.36059229785082364,0.32947065378781254,0.0,0.1910907875833111,0.3920210651537022,0.3330079656762108,0.0,0.2639775136132425,0.22794663857038241,0.2911561623543623,0.28492878631970325,0.24505490999868926,0.0,0.5944955955061783,0.0,0.06751564995602563,0.32350485908704063,0.4558636442020825,0.0,0.516926289765216,0.458274669869285,0.0,0.32303038333108647,0.0,0.5418561706496648
2024-03-31,0.3107246778720968,0.329323658261111,0.2832342366980531,0.3710774504148081,0.39870201620982226,0.3814208915839006,0.6249027820019211,0.29559226671489813,0.376207260900093,0.4447501973227469,0.3112989241583573,0.4454227949121341,0.20340151698062714,0.034953479986965366,0.37238154100920806,0.3744634062077198,0.0,0.0,0.4549680092305939,0.3810158972353916,0.37735998756129613,0.0,0.0,0.3738717471276267,0.3331046881688567,0.0,0.19704830429748152,0.39652195242694405,0.30024805259943743,0.0,0.26902400714675817,0.2190967350573699,0.2777400396995702,0.27404902730592384,0.2525639466213862,0.0,0.5933508055683536,0.0,0.07882628449660738,0.3281563029123559,0.45778291325046894,0.0,0.5150634801020262,0.4567253579780207,0.0,0.3274460796902992,0.0,0.5409510432556065
2024-04-30,0.39443500855273533,0.3393135368627904,0.29787131599643835,0.394013017393746,0.4057700965677355,0.32251176500560147,0.6282966008960567,0.29511521113856626,0.384895025167626,0.4488197647283015,0.33182427544546206,0.46256149389320533,0.21679095037724244,0.033875727009684074,0.3816299853710372,0.38287889199044417,0.0,0.0,0.4573534424620326,0.3830150142531425,0.3979933656219322,0.2935705400446513,0.0,0.3812676907772952,0.3434256574950188,0.0,0.20779137309593873,0.40225574693065536,0.306206968365439,0.08636039643785083,0.30068150236102015,0.22185948913307835,0.2800604473519734,0.26755244039263865,0.26835495765755524,0.0,0.5952968563141464,0.0,0.14657093787157086,0.33715945560712984,0.46113594623788756,0.0,0.5173941542571368,0.46042446012910176,0.0,0.33597336537221684,0.0,0.5500887445860226
2024-05-31,0.48391059787364266,0.4107114437356712,0.4604889648152595,0.31231277065676505,0.5618875896185954,0.40811394397377976,0.6176174655523844,0.23519231559994186,0.401351522375042,0.38219074121935964,0.38223074955527014,0.47551362951051906,0.4358041134373892,0.5124818878877981,0.393309163889132,0.46170674454287197,0.0,0.5685367269112828,0.5013922443843988,0.478977343874219,0.4277476742029461,0.2857685966646813,0.4761579628687164,0.3839293233609108,0.24199095336108353,0.0,0.4731360791432146,0.33653364613246844,0.3641855553404971,0.06789740669336221,0.17215321296550895,0.21021152522056188,0.2957977657976081,0.22115066187741222,0.26275939930467945,0.0,0.588981261778589,0.3858201682697267,0.3054277078878387,0.24843013684250093,0.35776103707602397,0.0,0.47069180158050516,0.45596678174435645,0.42558691141321087,0.4151776048996023,0.0,0.5858036499452911
2024-06-30,0.6040869208651698,0.39935384879762625,0.43122483018351293,0.29599716502643675,0.5533233647476656,0.40038243699020654,0.6096127875081785,0.28373136057857473,0.2838601246417541,0.38030520722936445,0.3809134202249643,0.4792245399700092,0.4405601739188649,0.4964779329048834,0.39209218923340877,0.4604852105764037,0.0,0.49693952144302644,0.5224972646872031,0.4757990230177687,0.4493846450280599,0.2768880855994707,0.4842657923555749,0.39403248764868176,0.38824317094720284,0.0,0.46008913659814127,0.35011994937958085,0.3496938452489972,0.06533461015759438,0.21918639124976524,0.20880348517215647,0.20882182690455217,0.2866172325014272,0.26773010545109494,0.0,0.5853495512448857,0.2810482716825996,0.3055671611429247,0.3263127397079532,0.5083928473527799,0.0,0.49304358394592496,0.4547341104235036,0.507785481651723,0.41729705861471417,0.33278386030770946,0.5680397114992903
2024-07-31,0.6466128393302518,0.40306295620011906,0.4301348042492913,0.4205568867292874,0.5540852845403481,0.4117401637000348,0.6107897334996202,0.35883853106316915,0.29547520658841997,0.3907944902186123,0.4286872776643507,0.4910715355781212,0.44440592815748753,0.5253613499349405,0.42753334644558144,0.46721731998538896,0.0,0.47907113446439786,0.5527454271088967,0.4750792757133991,0.5024556347692215,0.19783355294470428,0.290650539500594,0.403884757242946,0.343919459933302,0.0,0.458398401315729,0.44919682667554706,0.3543743517848636,0.08046898555731821,0.29208532327446673,0.22174840532694307,0.2344355148838165,0.29443167420485555,0.27467140901693293,0.0,0.5878098231149529,0.36726972896947024,0.3257621214079057,0.34471768382018064,0.5070661561914107,0.0,0.5115290603404784,0.3457233628092806,0.4645678336860691,0.42465436906046183,0.27292448482739884,0.5977247347666187
2024-08-31,0.6358498588389926,0.47802699488264083,0.47242593572137176,0.4196587184464942,0.568735420532274,0.4335278521349771,0.5978373779191337,0.39231416421207543,0.3961930885873043,0.46901347085552625,0.435816687905927,0.6130904507301344,0.4777809288538312,0.6646139828422142,0.45848056869824166,0.5115691380724836,0.0,0.5638323470758222,0.5405774941229795,0.47869794453603864,0.49115989050600245,0.3805688995235254,0.38333052731015815,0.4028271915722544,0.4493255259204552,0.0,0.6997550592182277,0.4475643790329971,0.35445154929644684,0.08889977348562157,0.37315998990128246,0.2844678511675354,0.25177840355457537,0.2990223304442587,0.27885294395492755,0.0,0.5813124272252441,0.5968418601683892,0.4948486028363789,0.39023488247556354,0.4153358313875253,0.0,0.5231975887173572,0.3731167047885524,0.5273648494783556,0.5183710971413118,0.4052382213561346,0.596742543271797
2024-09-30,0.6254357624177482,0.5572724646316111,0.5557186765524773,0.5151471945242008,0.6233004710874851,0.41963610711269134,0.5857842579096934,0.37787742559438703,0.3968377077963947,0.4749895649712763,0.4095923977950509,0.6132910790255119,0.45560471818608544,0.6307642111610876,0.45333838841284374,0.5116631217750485,0.0,0.6183801569958324,0.5257218300308247,0.5195848449990217,0.5226736993559021,0.46699177646451595,0.4741149257622553,0.403221209225892,0.48307354806486175,0.0,0.6766757402284237,0.48819364324744136,0.378341273900897,0.27236099560279226,0.4594251539027463,0.36671558593816966,0.39888827675398963,0.32074279483878837,0.439909511268079,0.0,0.5766558873562558,0.5539142594860618,0.5925799297353178,0.4565672250493785,0.43444139735006937,0.0,0.5638050965668303,0.3659583348280452,0.6298985832525456,0.5261077791973992,0.31414537416166055,0.6416890754685173
2024-10-31,0.6302618817487482,0.5541999777283786,0.5488946911350258,0.4034319398350213,0.6160730511134096,0.4749369578401293,0.5841213727121136,0.47095135895229406,0.44280839756239126,0.47946925121772466,0.4148264895032313,0.6018282837291786,0.4607855792099341,0.5976759824773792,0.40450341043614896,0.5073452387119234,0.35705532065984563,0.5574036380723776,0.5507098494885251,0.5166003622245577,0.5675664616188092,0.4415367891345163,0.48668137391182525,0.4090388836492713,0.47723356246672843,0.0,0.6521567328306541,0.3861646695666881,0.45342832901178887,0.28201213162803235,0.5288543828171298,0.3682104660896456,0.47770432563507254,0.3888866266392387,0.44468774440917336,0.0,0.5774304776436303,0.5701737161338624,0.5950698879071441,0.4632124531904083,0.43122084410036565,0.17897131127920995,0.5692405271397113,0.5434643139378513,0.5943207140777417,0.5208523717900344,0.3490124999209722,0.62458826973222
2024-11-30,0.6605447506771246,0.5478109050479932,0.5345163103153984,0.3987365026400579,0.606057048671915,0.4669743215137135,0.5782257352165164,0.5865759100568225,0.47694280273689144,0.47414794779990116,0.466052407917651,0.601211836013994,0.45728373594473987,0.525822468804587,0.39680267138153147,0.497913068053974,0.368496759705518,0.5920307254312344,0.5678737466073421,0.5101846919878451,0.6037677638013736,0.585318304090306,0.515861551239933,0.41113178002708956,0.45818996285242397,0.0,0.7266748667164029,0.43419172512056625,0.4529608763746551,0.39174980667305787,0.5409372937753233,0.43388586621170205,0.5165513526657173,0.4578381707984217,0.4485667206748081,0.0,0.5759640359496818,0.5402176420777471,0.5546669021849581,0.46247227756089154,0.462517127029502,0.38216097488675776,0.5692600238355103,0.5183350798815286,0.5799767262716808,0.5137824057280903,0.40614829144462544,0.6287133576492412
2024-12-31,0.6503606598626145,0.5477581806844762,0.5257616828147336,0.42399400203356996,0.539876682210306,0.4734884282117373,0.5787424528805407,0.6134042738276374,0.4868604327180749,0.4801160273347373,0.5077625599785659,0.6077518973655326,0.4636184235882563,0.37002694167638256,0.3955361580714079,0.49554787622624263,0.24061676335954707,0.4605308952806816,0.4834467237021245,0.5097718905589965,0.6067984572628943,0.5759835204061774,0.5402690831296117,0.417520946748111,0.4318716112756029,0.0,0.6688843037118058,0.48015324211107213,0.4582070298982485,0.47014596710364803,0.5735513438172332,0.4360159925285998,0.5174751562876984,0.5176725812005031,0.44649945345892084,0.0,0.5775407344875284,0.48453698407283063,0.5704109123872597,0.4660867220216807,0.4498516192949227,0.5237933897840751,0.5742538968355935,0.5460002319701728,0.4727299713114642,0.5147930918846544,0.2694106678715132,0.6523395527482603
2025-01-31,0.5891366340043241,0.657116412892039,0.5060839171131455,0.4394559779119357,0.552202822580654,0.46320482890451536,0.596815558043472,0.5971292176827099,0.46584743298405656,0.573661003547804,0.49715372203043307,0.5967407895360176,0.5172662831300998,0.5169605135403771,0.5429964783170319,0.6209757950204965,0.40388309755943513,0.42145943341402864,0.4935351224608348,0.5394731925717744,0.5187818099575723,0.47544835968211746,0.5672174566302642,0.4157879473706004,0.5356185689732329,0.0,0.6444566182905359,0.5270142471594996,0.5763021781624934,0.4271729195946278,0.561141309343367,0.5574173817235946,0.49751470264551984,0.5254172616750012,0.2940189675521201,0.28945423188916186,0.5738207044428452,0.47016404376919363,0.6456917955553847,0.5297502966285356,0.5145872594323808,0.21909540237065975,0.62447440217977,0.5316856341130943,0.4080762029595753,0.5076294421115463,0.18901524871493963,0.6366870349311816
2025-02-28,0.6279055869383889,0.7104265087903787,0.6646682318568784,0.6133196879792591,0.6266157309990703,0.5263141733301258,0.5938544952746638,0.5805003228778433,0.5164398531845918,0.6653344263271882,0.563549138683009,0.5789692188598844,0.5969618452773381,0.6066520073479821,0.6337760014649981,0.6484443258782485,0.3747024298719739,0.3867839693356381,0.6072177866585728,0.611244618582839,0.5702301282445837,0.5741990323900161,0.5588303931073448,0.41592421033754423,0.5117652143166614,0.02150742294683595,0.6154267033101524,0.6107432986157033,0.6207057121704387,0.4059173379661947,0.5540844226857442,0.6034041196127029,0.5390923350415877,0.5792245557958358,0.5221875201486096,0.404511193657868,0.5726451597323564,0.452726736133392,0.6502550957078936,0.6305408804041166,0.586604276037017,0.3607972301757927,0.6474846872923953,0.4997442848868272,0.3888841375451829,0.5834576078537955,0.36291948132546176,0.6413561463177779
2025-03-31,0.6173226817357196,0.7112347857461334,0.7097253366080558,0.6318679905855356,0.6730474345767853,0.554280674884,0.6011521890362752,0.5884536274657358,0.5181551807033555,0.6582380212015381,0.5632302555998495,0.5833443923282589,0.6014620116655292,0.5825076980091844,0.6474406403067536,0.6526942154896251,0.3748586749021868,0.40016073924857537,0.6032084569783885,0.6943655692430961,0.5714793429207623,0.5572233380366653,0.5514971535293589,0.41950299088916876,0.4837970711128668,0.2887086123985932,0.5982124949617259,0.6146922621395985,0.623533251345622,0.6313189050299229,0.5563742426142411,0.6007902854773848,0.5517212941217144,0.5863577691747758,0.5079978200644839,0.36893060367305575,0.5739949969181596,0.46694956026133816,0.6639422788636868,0.6357402393704804,0.6302554450031951,0.41962330042638374,0.6535419085277908,0.49392282802431864,0.4021393410894746,0.5938574409089775,0.3385184389546979,0.6696892535543089
2025-04-30,0.5842498864417813,0.7086096271595563,0.6817045831451628,0.6545943231202425,0.644223363426826,0.5356069887474875,0.6186879656796938,0.5811832212139846,0.5118487308180051,0.634249688966721,0.553920210943033,0.580306876708512,0.5718857201440645,0.5244019276916474,0.6512140502191688,0.6532107920361989,0.35374043003943517,0.3681372133657647,0.5802821213313853,0.6844676358535638,0.571903066126514,0.5179237372175848,0.5155712699433036,0.41877903780698406,0.4382387190137665,0.21459026217474103,0.5526029231943878,0.6127721562446748,0.6090029297311119,0.6208637316354919,0.5458975291680628,0.5796881823966584,0.5235073588880679,0.576161493300004,0.48739963948990267,0.302730480893156,0.5616684293014156,0.4494494883846335,0.654945084670047,0.6141985615705323,0.6230090869606925,0.3710347478643284,0.6377527298823817,0.48568936900359994,0.33835237910333577,0.5813408320712534,0.3150730219655736,0.6499900245973386
2025-05-31,0.5814183703003954,0.7129258697167558,0.6968183264011459,0.6737324873066497,0.6678273099947374,0.5471307764778187,0.6212730257342066,0.584012230114735,0.5154645890093211,0.6427923232776425,0.5587525899650105,0.3290981100101045,0.6032839170722264,0.5431849118597788,0.6578601254554285,0.6646450572250853,0.3822438650003381,0.3797834309533236,0.5875480216921715,0.6869166918675615,0.5824030792767425,0.516858686067017,0.5093793273232577,0.42352841808389047,0.4201617179952169,0.20528751922077754,0.5323607610082488,0.6204418473006346,0.6206225164402194,0.6320612692729995,0.5482443558851245,0.5906118860260126,0.5506720925791385,0.5788319444013411,0.5023813191478557,0.41106803003892606,0.5646978552318219,0.4609759239634221,0.6691077879615637,0.6346759252821595,0.6416691137822857,0.3913374866276746,0.6527524618801479,0.48371935966008467,0.3473995720716831,0.5861228712897336,0.3247458157707193,0.6881051884950096
2025-06-30,0.5939912918501038,0.7117325808745673,0.6857253085585537,0.6682639064408605,0.6569917404215079,0.5381544184612547,0.6134385681837148,0.5640168014620164,0.5123888523475872,0.6376520322160681,0.5803680956525381,0.3245898229119291,0.5957423306487435,0.5216347027639483,0.6548470286515674,0.6689049133291992,0.3834258998488314,0.3693605545620616,0.5535134967217357,0.682364916190158,0.5874173876774383,0.5063870567152589,0.49186673096327077,0.4241528555726834,0.4019460515364208,0.22125763637650617,0.4995653320930109,0.607703761527187,0.6138393958724241,0.6085507709650458,0.5394553671643981,0.5797743924964758,0.5317931484977028,0.5650514367863266,0.5000586979827575,0.4274499763859655,0.5657991374500995,0.45296899767264964,0.6606914747253094,0.6252548379124061,0.6393132558135985,0.3912207627398219,0.6448309763940185,0.6003493088556289,0.3429613101455215,0.5806659159041305,0.32270945223367387,0.6576474662557814
2025-07-31,0.5917525876843827,0.7028358667242626,0.6757809891574877,0.7055338969656714,0.6549790175620548,0.5351851792660375,0.6087318018362905,0.5479256588014215,0.5105130740504713,0.6356920571784744,0.6135929081818673,0.38206449925498026,0.5924738294370645,0.5145743442578142,0.6520052949848272,0.6747674212555348,0.39677887318935295,0.36467221795812266,0.5634803928858511,0.6784215172108611,0.5943729145543178,0.5074021343447201,0.43356472065118923,0.42549717332154,0.3934245042669062,0.2785099547923105,0.4735192358611743,0.6398587750770426,0.6122499700276985,0.5846350181963089,0.5598882767027819,0.5750421309361355,0.5412993039720966,0.5533287494674692,0.5065792188716943,0.4542735460972811,0.5681731914468294,0.452739675637732,0.655257346298957,0.6235205975554471,0.6416506930020647,0.40321552929143156,0.6435453727054466,0.589766205970791,0.38969670769821174,0.5789193411012267,0.32803399347083995,0.6589506226585207
2025-08-31,0.6087918579652271,0.6893959477682372,0.6616784788272374,0.7202661237789211,0.6487258539255221,0.5309577806857485,0.6038059491894158,0.5859437997600997,0.540743729766807,0.6321745723586399,0.6265613047425312,0.38099084268341604,0.5816047295112987,0.505391500056218,0.6804667032837306,0.6782997717282737,0.4056660395932557,0.36014115960576143,0.5793566566524219,0.6738448673317387,0.6066757225426244,0.5262887258577644,0.4129863972707927,0.426135818877068,0.38771235220029626,0.29015759668547675,0.4552507394174456,0.6469958293784662,0.6087985556792277,0.5620426669515762,0.5749671738344126,0.5688412538527178,0.5803096575273738,0.6028467928525557,0.519008246401883,0.4713078677136733,0.5706634098401228,0.45265476288886847,0.6899576892949508,0.6184301372442178,0.6488792027387938,0.4113839279472126,0.6400984362487399,0.5794567487982868,0.38974315607450577,0.5767041217373466,0.41520955680872745,0.6595628756799463
2025-09-30,0.6474264803913862,0.676273567889823,0.632444946039165,0.739801193082145,0.6381184766036682,0.5425499297812374,0.5968781209499704,0.6807899453866342,0.6287562591664372,0.6015332867728869,0.6265893191048655,0.4969445353250073,0.5623352524177243,0.5005181499918264,0.7008241747224343,0.6977378892547178,0.41081008156242727,0.3534000322871458,0.5923853682908802,0.6635604332155767,0.6367417241956321,0.5863123551788954,0.4341900159295401,0.42607307125686844,0.5671205615622723,0.46856483633692303,0.599721885190888,0.6576448806457458,0.6021439788327798,0.673002618161022,0.6059597008269936,0.5797194427485665,0.5995665557554593,0.6493568488427102,0.5124558669847373,0.40894855024175375,0.5759535969518566,0.4384115511088653,0.7058527204698509,0.6106904810886976,0.6663464750648984,0.56744950090524,0.6350502725279847,0.645969218998667,0.37036839658313425,0.5739595614544433,0.4545155802197758,0.6588502349369597
2025-10-31,0.6053695533674984,0.6719842273145882,0.6313657298117495,0.7574172615628023,0.6416799010939935,0.5574480391760069,0.5959703808554561,0.6894861884443689,0.6397049241382615,0.6078432051578426,0.6286968076692233,0.5155215564509881,0.564119134513819,0.5097361353775525,0.7019298159959031,0.7028812141516595,0.4200825299790573,0.35485813974116687,0.5874460505268116,0.6644322806030959,0.6510969192410905,0.6042199190285618,0.44372727274794105,0.4275712158064947,0.554734572287816,0.4783202042088499,0.5840447328179184,0.7254028274617481,0.6032005716908269,0.6941918439849097,0.6194381958036379,0.5776321751635306,0.5999465984924738,0.6524310647019708,0.5177363251740339,0.4260076853637534,0.5799495341935957,0.44417116219804015,0.7053116564548939,0.6121350423304511,0.6634774448876701,0.5540711421017973,0.6351748401764352,0.6445539695194402,0.3712457676342117,0.57455251793972,0.5258855023834588,0.6900778486690482
2025-11-30,0.6093469939667796,0.6702631054066427,0.6391894366712386,0.7629602623141606,0.6611861202498927,0.5660917067635617,0.6001218868757222,0.7042611184392786,0.6480628961118478,0.6178062382723296,0.6398554401195715,0.5571471854358765,0.5878498770607461,0.5401040594309466,0.7067979873527046,0.7092824181426459,0.43983211613969236,0.36460084951395244,0.596418590287467,0.6660383971582255,0.6634304014767831,0.6110764358832176,0.4589200949803368,0.43031535747287813,0.5428105368529408,0.6367615061648094,0.5739443355246354,0.7342354931006585,0.6118387765313977,0.7035708265589401,0.6295269922062401,0.5136901320921284,0.59522245374793,0.6709834823858115,0.5220761178856884,0.45941396413028057,0.5831834478640546,0.45931420552613034,0.7610074366228518,0.6264376233644527,0.6743998818664856,0.5630987282581988,0.6441667626265449,0.6450829139049092,0.39105960195597217,0.5793068279636583,0.5292764823505192,0.6984711113214775
