,2_short,3_short,9_short,10_short,11_short,15_short,19_short,20_short,22_short,25_short,29_short,30_short,31_short,32_short,33_short,34_short,35_short,37_short,39_short,41_short,43_short,44_short,45_short,46_short,49_short,50_short,55_short,59_short,60_short,63_short,64_short,65_short,70_short,71_short,72_short,73_short,74_short,75_short,76_short,77_short,78_short,80_short,81_short,82_short,84_short,86_short,88_short,91_short,92_short,94_short,96_short,101_short,102_short,103_short,106_short,108_short,111_short,123_short,124_short,125_short,129_short,130_short,131_short,132_short,133_short,134_short,137_short,138_short,139_short,140_short,141_short,145_short,147_short,148_short,153_short,156_short,157_short,158_short,159_short,160_short,164_short,165_short,166_short,170_short,171_short,173_short,174_short,178_short,179_short,181_short,187_short,188_short,189_short,191_short,192_short,197_short,198_short,199_short,200_short,201_short,203_short,205_short,210_short,211_short,213_short,216_short,220_short,223_short,224_short,225_short,230_short,232_short,237_short,239_short,241_short,243_short,244_short,245_short,246_short,249_short,250_short,251_short,262_short,263_short,264_short,265_short,naive_ave_pnl
2022-01-31,0.6703855853950772,0.5215616480973079,0.2902731091570172,0.6172072205435254,0.4915774458441879,0.578618658680985,0.6106512359676347,0.6512648832950322,0.5340387023239371,0.658685072076255,0.6679845250290379,0.6235761663567535,0.6621474626082839,0.6387175357167113,0.6670180298644273,0.576635364688215,0.6852985104424835,0.6405243296964253,0.76371910025199,0.6631387413234908,0.41706610970638297,0.6864101226867285,0.6051174574261978,0.5671103625911166,0.6073078019275817,0.5196192111004893,0.6145389188901116,0.3313952811155872,0.6658552947122268,0.593462004882178,0.6144305981504768,0.5764967552036839,0.6196767561099058,0.598859678482374,0.7764101156469456,0.6802553306182917,0.7266745444435183,0.5306759552551795,0.5735200961022522,0.5005077784149498,0.561331704542603,0.6509075304590197,0.6641126590889478,0.6464564797968937,0.6930918737736336,0.5984456287064343,0.6373001069176154,0.5988745468137606,0.6847972871615532,0.5671248561782515,0.5224805767201377,0.6377637653661113,0.49972855154032886,0.5521707665561262,0.5088720052819771,0.7003985772510518,0.6362126444434719,0.49815905660715293,0.6367413547268416,0.5664540594504542,0.6908310091590275,0.45495706657605445,0.5331967147929804,0.6089896645442896,0.5286159529600136,0.5150384955363105,0.5234428743542201,0.5581797209921542,0.6515612582153194,0.5487162707471004,0.602997781131706,0.6166320511190864,0.6687310381277011,0.6871533747621558,0.6144552297584909,0.5748677842609458,0.5017411637734118,0.4560969583842729,0.46461932349953283,0.6705600229365528,0.6650109593836127,0.5697245098891343,0.533762892411095,0.6999695970165437,0.6881693703635736,0.5564742549615395,0.7601727112047996,0.5363077103454419,0.7645542832974671,0.5549652199123005,0.6884499350183397,0.5773777238067833,0.5997292848520457,0.5471245114791451,0.7385758583733564,0.7018527817693332,0.7386886391519477,0.6961700850251122,0.6605345800368432,0.5760372246562386,0.6866950905615163,0.29201537977884073,0.6872706246606862,0.5929868599068224,0.5954881661518646,0.4198391369198048,0.6053202217195734,0.564735712994247,0.5983247947446918,0.4628158517367068,0.7103093529062936,0.672655133868175,0.516484339132401,0.7130388551682101,0.4915335968124288,0.48480295305856214,0.44584177277684484,0.561066205617511,0.6539177551921201,0.4513549079685002,0.5330408304393809,0.605970224358273,0.558595676214117,0.6008257482588291,0.4883285177935187,0.5803080277346803,0.7976879305929377
2022-02-28,0.6666701878004592,0.5178512321069154,0.3370973287849383,0.6802374805817171,0.5919746337210678,0.580636174477715,0.6037564586411825,0.6493429254807392,0.5415015735572026,0.6663469533349614,0.6709647502327698,0.6113720898698488,0.6887237400935652,0.6443336115659853,0.6652694946379901,0.6181088745960566,0.680756034852377,0.6514785612869465,0.76018715508277,0.6887574618258254,0.49768515197503954,0.705407044168999,0.6758900475315162,0.5601898944048143,0.5970508619819417,0.5101493098962366,0.6307934484177683,0.3805327648899099,0.6582284686291845,0.5913074177552311,0.627990023769403,0.5963502149467357,0.6221459021778821,0.6264471590266874,0.7728032417673645,0.6886591628560735,0.7226405234974238,0.5293768400365787,0.6233554295765411,0.4935416146021731,0.5676674936147069,0.7094618682235353,0.6735952277922955,0.6432873925715938,0.6909917792243631,0.5843283240194278,0.6350758850029912,0.5985614801900878,0.6747986147098465,0.5714815626992954,0.6488344342919705,0.6350207276274235,0.4940729459887368,0.5463613913162736,0.5114355851997063,0.686168646748408,0.6325912246686858,0.6091930874314553,0.6331556224647188,0.6130447439542182,0.7288360863282402,0.5057134537340634,0.5256976079572745,0.5992052481898751,0.5891646309316944,0.5063795490011869,0.6088205980018419,0.5498063370978018,0.683474873139441,0.5881526744961048,0.5977614285547177,0.6460461647686826,0.6742771812536084,0.7230698413501951,0.6036105239012046,0.5648015007551587,0.5141986389031302,0.509409268004779,0.4643575796365943,0.6649671823508227,0.6571164560696808,0.5620074843061182,0.5359122017085505,0.695058810295783,0.6935453088887368,0.5494298907775179,0.7583693980793115,0.532525377384811,0.7612648048095335,0.5540487714762535,0.7131667791356713,0.566584267877917,0.599347459745723,0.5405154424271355,0.7365451118692143,0.7344132644908941,0.7211680917249623,0.7171516645098301,0.6963430077516777,0.5745595732074334,0.7286771180677398,0.28910021916194,0.6790745694229939,0.5847652576081973,0.5956830253603236,0.4173522736751045,0.6020151371409221,0.5600383416424733,0.592769077133111,0.4588159678635133,0.707685428173248,0.6703508229657634,0.5095044281768956,0.6963669369317911,0.48106402749676364,0.5934110614721687,0.43792570206927356,0.5545206524294379,0.6504841104318567,0.4523261489242191,0.5262383724408614,0.6282879680522108,0.5507298618789676,0.6125375169798631,0.5139183878622521,0.6104636302502663,0.7850166463878891
2022-03-31,0.6667667317529032,0.5201653419609433,0.38933598419096505,0.6866678684647266,0.5978738715173048,0.5873199693424015,0.5678525283251232,0.6495571191673916,0.5867665615126384,0.7075045653652614,0.6829162791348355,0.6206458665316413,0.6818682986771708,0.6576761222639386,0.6650309963987978,0.6151007379232429,0.6854159432522521,0.6937418402652211,0.758809835749135,0.6849852966286576,0.5438537726227545,0.7030211328531245,0.67532870828579,0.5569751301493833,0.600967034257812,0.5098645453381297,0.6337141293261876,0.3968183008566131,0.655221758942518,0.5938740766502422,0.6597557151413491,0.6068898645113558,0.6027114330304716,0.6121646313406972,0.7717222294707582,0.6904970970776566,0.7264443103161904,0.5328273699382358,0.6449256166283032,0.4967123334771504,0.5454155008178518,0.730550846678447,0.6631266922701713,0.6496588775714852,0.6920171414545638,0.5916751978404136,0.6353565210365061,0.6074756257855927,0.6752387371454843,0.6002137175434676,0.6820570952090269,0.6377171996090749,0.561087028085318,0.5443007854161911,0.5191103600956488,0.6952133549486997,0.6338475537564894,0.6669126354882957,0.6329747879728981,0.5969705354512125,0.7425597735554836,0.5085046478010903,0.5234085767406086,0.5994674935646018,0.6168257613828746,0.5209755725126818,0.6488832566411273,0.5469561900386857,0.7018246901712072,0.5880150705457005,0.596806962647484,0.670566381500247,0.6677594668106003,0.7298741722688213,0.6056271266308701,0.5597862152116284,0.5153219264991225,0.5345692953411765,0.46922340295489984,0.6616771699218944,0.652756591588655,0.5629427946287074,0.5634134407636945,0.6954985353402131,0.6884803254817414,0.5475293262462559,0.7586969349573867,0.5329881940704041,0.7505290928959955,0.5548856025373982,0.7141104164973486,0.5689113064102905,0.6186997939582626,0.537955766921193,0.7359774119350253,0.713908402223596,0.7222022788799585,0.7274683253082591,0.7158378329223892,0.5774173470624668,0.7267482957675663,0.2976423376082552,0.676013951832175,0.5854623117142047,0.5998909127610996,0.4242146239200043,0.6102897686334187,0.5810049324527481,0.5980396265815436,0.4614087535598433,0.7101721115421352,0.7071425450029426,0.5147472728371205,0.7003002924498418,0.5697296148533944,0.56920582737202,0.4353075088295935,0.5554572812994353,0.6509939889321692,0.4569852137737346,0.5247405312949089,0.6226502751526493,0.5476218035151087,0.6168128506732069,0.540721246971726,0.6640537992057465,0.8192711305904637
2022-04-30,0.6825484922860455,0.5120555890856231,0.4117551155373287,0.6533367691976361,0.5588610964614182,0.6361905687040899,0.5469884506992468,0.6455286679260458,0.5736018163069388,0.7388717532759177,0.6775166762156724,0.6056820186046046,0.7105640780508737,0.6538851615033826,0.6619048944075915,0.6056407813228625,0.6747389299158703,0.7340998621609611,0.7532349073526947,0.7074688912830238,0.5604173385157184,0.7026011550788412,0.6735631147136468,0.5768420307470808,0.5832543874068102,0.49748983517308637,0.6619392111503687,0.3957666763495024,0.6422704344548181,0.5881953877866126,0.6896734210146058,0.5918879591474295,0.5993346667074179,0.6320097146051237,0.7680704328237671,0.6801500095618189,0.7127579301711219,0.5289723693349362,0.6522475229648282,0.4900968249216375,0.5597110563060478,0.711129339457259,0.6911449784142645,0.6028424061777645,0.6870385040548401,0.565461088379498,0.6362854168146237,0.598120818121495,0.6809702669733292,0.6218125364300898,0.7317825078973361,0.6346308407480665,0.5675789924589849,0.5360714432072857,0.5203779739320147,0.6600412134757708,0.6343280641747521,0.6934183295536652,0.626123104567388,0.6201284662934248,0.7051119839380243,0.5119386405854061,0.5142195305118382,0.5825166341360116,0.6850972419406441,0.5038537056462096,0.7118480605530334,0.5378705212321675,0.7163791340933771,0.5863595332747459,0.5884311071318946,0.7139462811217865,0.6646550360507298,0.7462920244097546,0.5850539882385775,0.550359873866321,0.5079382434996305,0.5870630254961712,0.4657616957984959,0.655141623637328,0.6417779871606291,0.5480761601276208,0.541216458623893,0.6863194663814653,0.6610199834518892,0.5366440896557855,0.7545010350171881,0.5430571370471297,0.7395678623813725,0.5569358799133137,0.7102612109980219,0.5648854466856165,0.5900756583276531,0.5310914948850884,0.7319861531078993,0.7406834342515964,0.7151466026931619,0.7469474437784587,0.7267848585600053,0.5726297345022107,0.7142497710995029,0.28993679970390157,0.6637277705625465,0.5704231061602546,0.5968255600890162,0.4194806450745889,0.6381974334089888,0.6274920044323734,0.5850384922351722,0.4543163436911176,0.701818423844631,0.7552761459504668,0.5378348384116539,0.6722347424826736,0.5543142105637295,0.5404367632681084,0.42358555722305785,0.5449374460858759,0.6447111388532223,0.4549088920425195,0.5826261843324522,0.6277929406825058,0.5376111837482564,0.6359343451198534,0.5869357746985936,0.6950136163607895,0.8031985007731338
2022-05-31,0.6926905642259207,0.5363704746839884,0.42058859675127364,0.710972141257437,0.6234928463158936,0.653557486813626,0.5382248565877064,0.6527444754862224,0.5929675387998669,0.775774932080192,0.7108164226548882,0.6051719895310358,0.7219603556836897,0.6846870244589907,0.6667655455948306,0.6219937551089324,0.708563242615756,0.7437148659356225,0.7614366845545901,0.6973564698839797,0.5387200816586207,0.7091834986655573,0.7029419002146315,0.5842265601948398,0.62914231834677,0.5254140646211355,0.6666470454987794,0.2757369883076802,0.6546777351012174,0.6056130221384545,0.6887627337339872,0.5606048661783387,0.6153983443889687,0.6461429859017588,0.7742396966396558,0.6895242694212752,0.738111918555277,0.5458543467835032,0.6562846438452894,0.5248953734004429,0.6157030726750551,0.7315787005098229,0.6651157039287396,0.6492390829091946,0.6977457822981876,0.6344905469072529,0.6439189933554365,0.6307106738945211,0.7146597500138618,0.6003220764152573,0.6708013072429035,0.6532468975947682,0.5983845895139768,0.5476774606269381,0.5393384043089814,0.7261882324271509,0.6479423935689398,0.6164818680521434,0.6383011502145916,0.6198368972360395,0.6992260322390187,0.5459266655330878,0.5284467942432507,0.6269560307940274,0.7038467058971822,0.5924984364459488,0.724897181610176,0.552005100160655,0.7410405114189305,0.6215084167704723,0.6018331812393005,0.7047803507566096,0.6657509431469121,0.7506555552379008,0.6257672763761954,0.5613301715696586,0.5017873924956626,0.6369455483643738,0.48687166083401445,0.6605185604086279,0.6505580411185674,0.5774652164551156,0.5525321921781958,0.7038117419622418,0.6714971108631788,0.5521977185233852,0.7615628146950087,0.576341772082169,0.7665681463030711,0.5648162148665653,0.7198543281573504,0.6040362690304898,0.5259827059636544,0.5405992325160511,0.7366536709166924,0.7358746129698337,0.7260484811793038,0.6721794398048676,0.6994929028589905,0.5894657816199491,0.7304102127543096,0.3397512640990805,0.6781141669624529,0.5984096336978103,0.6124636390637747,0.44298270658759237,0.6468208392864112,0.6386849215585204,0.6234053929686613,0.4873632943202927,0.7191697576137148,0.8069990885363594,0.5733584776630231,0.7293756204133433,0.5186222599817804,0.5909708088813023,0.4444592717734995,0.57448156081345,0.657560403477043,0.47104796701387885,0.599000592359134,0.6419446091792498,0.5508652928478006,0.6542916657555519,0.5978335837906575,0.6825610664341644,0.8062875371776977
2022-06-30,0.6841071092378708,0.519851361350323,0.4411420617130984,0.686547538312201,0.5933219245560302,0.6498112526256483,0.5308606751613645,0.6479154202311479,0.5776495709236373,0.7713576303107537,0.7059177216075775,0.591045991679973,0.7066800152141745,0.6820498296684087,0.6631339047967665,0.6117439523894332,0.6893751946681643,0.7431438472820563,0.7557865675497658,0.676414466796493,0.5347878046165883,0.7028971666912524,0.6865175210440719,0.5752133910308728,0.6451264360906461,0.5104374154684066,0.6641149988240176,0.2770308494017299,0.6452970085977431,0.5967509991424044,0.6970013170401064,0.5467882933483853,0.6396273008569779,0.638339293398837,0.743738319125372,0.6914034665805022,0.7281014465655928,0.5418931701365085,0.6598236418871886,0.5002536400453085,0.6157307718218532,0.7193140309038231,0.673832697526905,0.6353505588495908,0.6918831370308599,0.5939489017877143,0.6393197976245447,0.6223789767947991,0.7025743298035196,0.5504469788787756,0.7036301882939858,0.643467345714669,0.5846047331772138,0.5383980664119639,0.539380727665636,0.6980124461619137,0.6414586230622124,0.6783326970042183,0.6272251757305494,0.6392657941163562,0.6865340751048086,0.5612510247358168,0.5189936507444607,0.5935944419647161,0.7047994370962138,0.543616698771223,0.7122765286003986,0.5437510906135701,0.7405840414026706,0.6046230565155541,0.5917318292409234,0.7219476265603104,0.6597647847455447,0.7570811101496815,0.5992664792154172,0.5548099579973013,0.4866002380422903,0.6396073178128037,0.47830613441164466,0.6543166996618602,0.6390843897448442,0.5576351808725684,0.5310289669276406,0.6927646171065498,0.6709819549554983,0.5402501774333963,0.7571609188611967,0.5666852624319273,0.7619698498482543,0.5576539696522254,0.7120465122481604,0.5934701014745013,0.49697895954438986,0.5321953436152707,0.732189008081415,0.7270059052603781,0.7195148156029564,0.6875751862051657,0.7125049350523832,0.5803492113389787,0.7203841203615964,0.3144337908447,0.6655871485390508,0.5828005823178882,0.6070954847559034,0.4167519118723382,0.6384809920877922,0.6565759197435288,0.603533954830859,0.4600206253463383,0.7096117330769264,0.7978317826360144,0.55455243484776,0.6975545626194626,0.5040971804336575,0.5741099668379942,0.42091930346947587,0.5506078777700065,0.6502013105444064,0.4647218779731549,0.5805825137795515,0.6242907020355013,0.539873777389089,0.6554328493676199,0.5921791196952123,0.6769799633308811,0.8183164762549037
2022-07-31,0.6811399417418257,0.5166037018680197,0.44060600045988363,0.6785114330849009,0.5823318576488421,0.6509033239135676,0.5301436929044117,0.6463213550945973,0.5729984310602928,0.7593587015795306,0.7087322272641551,0.5819379223517904,0.6989710106785231,0.684635008785991,0.6617587316308858,0.607207546533999,0.6862004573244145,0.7390361161745433,0.753807369494169,0.6736833713465282,0.5369641169597994,0.7001356341153789,0.6804529428328564,0.5709988167827937,0.6391567079824808,0.5075526720398987,0.657836306664282,0.27940298390489804,0.6404765596078204,0.5955611634115721,0.6960078492548099,0.5416311426459721,0.6327562937208456,0.62962762076785,0.7435868920011571,0.6866322140409433,0.7248231020713071,0.5430172261937966,0.6573286115090456,0.48562941319798686,0.6057488236190627,0.716233930815137,0.6700722278686234,0.6363648778094814,0.6904127990154733,0.5855642398573956,0.6380254819514639,0.622450954418798,0.696386635595308,0.5445420236964744,0.7002296627024016,0.6413923710000865,0.5807216334556641,0.5350346423445236,0.5433359161286526,0.6895504820902514,0.6561992139926079,0.6758936842658235,0.6234853749799854,0.6167747610690728,0.677198322920728,0.5624729235262186,0.5165142407367856,0.58451048897194,0.6968498124765323,0.5400794477389806,0.7049904893037569,0.5417921159395489,0.7401084447009676,0.5972988003634422,0.5884298780596794,0.7186928036962426,0.6563728833171711,0.7510980611721989,0.5914479846413105,0.5531820871465981,0.48436838045948044,0.6138704335253087,0.47910548172688355,0.6514646197071001,0.6330952788566042,0.5521253614638699,0.5196168812635352,0.6769049121046726,0.6822682550196321,0.535671908115553,0.7555720580219966,0.5642375325691473,0.7619782352260587,0.5553765096559268,0.7069920744696653,0.5865356055004224,0.48080106389196003,0.5273925947566125,0.7300146215266319,0.7259370717971131,0.717569967066948,0.6806148048503214,0.71079167438696,0.5791336872455572,0.7163334972385792,0.31494193830484113,0.6606198960092312,0.5787529233573117,0.6075279128711494,0.41641198081038117,0.6358607999645115,0.6490011228815034,0.600632293172452,0.4563969766852435,0.7074278349672715,0.7922995148226977,0.5482089222784396,0.6880361555749042,0.5002144014436416,0.5678272560923753,0.41341723529338065,0.5458043895186194,0.6482960466751891,0.46505693094544587,0.5728808991534313,0.6157829493897278,0.5362323920166111,0.6504355953016195,0.5883779921796958,0.6733301694823093,0.818298422115073
2022-08-31,0.6878956920503063,0.5104705954767562,0.46991018919270383,0.6570773747749584,0.5564412486051624,0.6895747085657962,0.535921098216062,0.6432862820618948,0.5838206478214337,0.7672231962787237,0.706286330069756,0.5714186788236847,0.7041942048138028,0.6723025288875478,0.6593733273754498,0.597202302993356,0.6787640263887944,0.75303226552049,0.7501544623742809,0.6687766993615859,0.5365347461703699,0.704579597279974,0.6772155230782465,0.5752261700318028,0.625837205822723,0.5006625171110525,0.6642116764365013,0.324178730888099,0.631718553102314,0.5920818796651596,0.700708384409752,0.55623131773336,0.620459687462622,0.6463916355392242,0.7425478076999341,0.6891606949191825,0.715194681126516,0.5597832128716967,0.6657187004949822,0.4819323400355781,0.6088790011889679,0.7170155999233692,0.7000570915252775,0.6726717706047666,0.6998666355318136,0.6135492571434427,0.6434612068699014,0.6165845954399124,0.6905245575570377,0.5373912350693615,0.7138355870501104,0.6597595113559682,0.5703946784321826,0.5296854670613967,0.545258441258579,0.6671518495223158,0.6434717874247337,0.6915412451499229,0.6177211508052796,0.6326607819804879,0.6672249624657881,0.5616430258699546,0.5117946505365184,0.5704180547139032,0.6804226922863231,0.5965535671213359,0.694443583857281,0.5379899022404272,0.7390161613410308,0.5839840517254413,0.5829128173439533,0.7344161103578363,0.6522929035665123,0.7592769885458179,0.5621165796051014,0.54987443722554,0.4802816376275476,0.6034352635712859,0.4780277805339883,0.6474035033490364,0.6244332535961805,0.5885289873836259,0.5076328048859973,0.670895736773384,0.6695077222763263,0.5724729799518146,0.7613360836721216,0.5595896195148208,0.7587742197796667,0.5519962065481459,0.7106437506553488,0.5722707679569636,0.47078592112084916,0.5474379851807354,0.7264710782859168,0.7293180866485183,0.7177725619211694,0.700315456363576,0.7253576790200136,0.5759089759992655,0.7157099022712123,0.3121220843346574,0.6725618034855644,0.5679451940458915,0.6060501690119635,0.4146595952726194,0.6301241041896867,0.6749544915666146,0.6374955564470396,0.5614454857461999,0.7014160742689016,0.7818885640928526,0.5355513056290401,0.669281467947129,0.4944912786589078,0.5562622276355852,0.40320361793297815,0.5384420499675776,0.6441666038416963,0.46365760827812535,0.5941609513301911,0.6043924424103118,0.5304799484198554,0.655004843039262,0.6076440413530783,0.694426085934726,0.831756700976103
2022-09-30,0.6349703768660717,0.511328809865145,0.4922405384571963,0.6656093360706249,0.5645813216869214,0.6840789524424074,0.6241163864535894,0.643399399520521,0.6109676263385913,0.7758238577589356,0.7149754205788179,0.5657331029780127,0.7207544934412343,0.6796952663232038,0.6591921098638053,0.6131106684107861,0.6818361751450985,0.7835793609583303,0.750392228811927,0.718741649031871,0.587335104215675,0.7039081199308663,0.6650547403908152,0.5650775256436512,0.6295052876943033,0.5041645467132022,0.6832850310235573,0.48361446547003123,0.631932690991024,0.5942934306415986,0.6944041824558291,0.630635583202676,0.6227032378128271,0.6541467145497242,0.7444265451555039,0.687660907464461,0.7185703622246485,0.5411554552880582,0.6745696763700461,0.48462880435336614,0.6457357574753626,0.7188009662251623,0.6827064973999973,0.6802799994179833,0.7005749147338413,0.6232717082721485,0.6439514045950904,0.6232167881090097,0.6827751946561869,0.647826026978829,0.6833018661900624,0.6615064615788715,0.5839368471780221,0.5297187104401753,0.5509967350435613,0.6769115496519871,0.6212167564668758,0.6165020419529488,0.6164540198812936,0.6480722038990523,0.6612333617699429,0.6072137735072685,0.513579168551839,0.5684739177803976,0.7023756073483196,0.6109677110965751,0.6905765374281831,0.5405291628104073,0.7571644961253668,0.6224871218381404,0.5832055391971448,0.7311279745689742,0.6508471261019116,0.75775749659253,0.5643377403749037,0.5529999514895246,0.48212727677827083,0.6078021116356601,0.4823578521492436,0.6469338715417908,0.6217740184328875,0.5894405478522596,0.5227833420436868,0.6721738754766119,0.667285944209993,0.570320991729846,0.7556023779863572,0.560347623365468,0.7260993015524045,0.55079769140123,0.7410618713015013,0.6098858744577532,0.5429122441845219,0.5442761033568422,0.7255599989217126,0.7120397737836843,0.7189724554640792,0.7166356837668565,0.7358661301965914,0.5775070824539398,0.7166100310927493,0.3200602353242542,0.6878046151219087,0.5715658425436596,0.6091546130646103,0.4197714279065773,0.6406064410095516,0.6708148015774746,0.6646953904617143,0.5642752638367948,0.7165033252091142,0.770287977439384,0.5374237371356394,0.6744512504486923,0.49311957664129685,0.6146448718447359,0.39991866531064524,0.538748302987124,0.6452958980719709,0.46606756266776783,0.5906939103364013,0.5999644212591865,0.530984357745825,0.642682671398423,0.6507398200989404,0.7150038612569208,0.80644883751324
2022-10-31,0.6316632944767798,0.5067469944108248,0.5050506239754697,0.6395230392869581,0.5452101077690864,0.6919284859430014,0.6397168944688731,0.6407651817024863,0.6035682121305594,0.7783819110005686,0.7127544499124568,0.5579474272735091,0.726588776701094,0.6763390437742354,0.657235398928387,0.6195928087391056,0.6764912703370214,0.7783404579549004,0.7213141609460018,0.7458081006187501,0.5605620425577912,0.7059394109646118,0.6793663167340078,0.560600147986968,0.6371425286215203,0.4992441877568455,0.6840015932816947,0.5361419283775017,0.6246614806343438,0.5918756353665763,0.6834878038671545,0.6425308589865506,0.6142102234949701,0.6247700577662807,0.7439976691343243,0.6960883883020802,0.7098911233989866,0.5416964575672634,0.6729567266067784,0.4832473378972563,0.6546339620420976,0.6951737648955008,0.6839019352592085,0.6764493648978783,0.6981864064744442,0.6303905738181643,0.6419996238799811,0.6180825310392949,0.6917573574235375,0.634874563243786,0.6591733053115899,0.6575592259889996,0.5757558584496486,0.5260372694239078,0.5521104856467424,0.6597812292037,0.6065121823823023,0.5794565509415107,0.6118720366512803,0.6513363307021134,0.6542081228147817,0.6213787417309401,0.5104763857553146,0.5576269771103541,0.716331687070798,0.602666011898576,0.6807068932234835,0.5385627674819217,0.7560782735055526,0.6093297638273534,0.5774759310018938,0.7225767294510805,0.6470627280861343,0.7546231941400764,0.5543293605062566,0.5514257353094532,0.47987088562925345,0.5961688933545929,0.4823160636668736,0.6437566087656686,0.6147033010526015,0.5799270710947084,0.5430655242290899,0.6605206303411827,0.6738169030366811,0.5629648657930334,0.7467484798023257,0.5568715160305778,0.741427523792668,0.5478931362261442,0.735973423022756,0.6133091434174659,0.5328054075236266,0.537886361502528,0.7224358883612503,0.7086814237197963,0.7455974799357541,0.7174003030520533,0.7339689024912184,0.5752011136096516,0.7106328112082831,0.3195624407246469,0.6810026186124077,0.5493283436636553,0.6082458597377136,0.4203763996464535,0.6579860556806906,0.6555773068023872,0.6566357918768315,0.5608030863490617,0.7120082725581595,0.790075608462411,0.527788626483679,0.6616326112022253,0.48870778833988954,0.6042354846414149,0.39210300513724167,0.5340483417777844,0.6420808649926776,0.46507123701506153,0.580790629660028,0.6128245218368382,0.527155677649802,0.6395145674767143,0.6560781441659661,0.7160754978155994,0.8386149799334165
2022-11-30,0.6137364662021344,0.5067226565302265,0.5290582015900758,0.6433918956418548,0.5490693825798377,0.6947585322664088,0.6138975768200854,0.6397521160575547,0.6009360963939916,0.797308328697208,0.7191163071251473,0.5528489103612448,0.7210889302159135,0.6812759903970599,0.6569096000966789,0.6176719079830253,0.6762689952601116,0.7762088268358669,0.7216219424295435,0.7551337857322479,0.5968403331521852,0.7194087919382391,0.6796721301555032,0.5595006700118645,0.638295281924468,0.5015110296386361,0.6879020426310807,0.5273018595735768,0.6247077495142571,0.59349925723537,0.6839783016566131,0.6382259368695138,0.6146309525946257,0.620549137772129,0.745917451548432,0.712768639695338,0.7115896311961625,0.5469600348546277,0.6706729351124774,0.48531499645084725,0.6275235610187584,0.6966985990257607,0.708304022560487,0.6827249487373078,0.6986259619200634,0.634407034123543,0.6423720347784562,0.622464615672452,0.6911069909702714,0.6496873043310957,0.731495575936585,0.6586693898616641,0.5783967155087936,0.5264492093662233,0.556197928955159,0.6622737273911603,0.611325089924071,0.676838837465796,0.6102098883164754,0.647093775297625,0.6496825740619889,0.6267867865678333,0.5120855057031685,0.554104651288526,0.7004022729614212,0.6118941717159873,0.6763607723539534,0.5411165123955076,0.7597837275500178,0.6083201346130214,0.5779310932066983,0.7324298249830152,0.645879913207799,0.7596252412729614,0.5550290804531814,0.5547468331729527,0.5284746460216642,0.6557723083863889,0.486172584281021,0.6436944110486281,0.6118620485829264,0.5786305620570552,0.5287874659419355,0.6612832816779537,0.670764539190102,0.560655574579155,0.740713365941941,0.5476086178385204,0.7738226268655783,0.546189955932417,0.7342810163242073,0.613050146448422,0.5656031161474543,0.5344841037544208,0.7213118436848863,0.6834574159299933,0.7467686779290803,0.744709902432669,0.7397316842815754,0.5762003169614501,0.7112048540778542,0.3260562466796067,0.6792362714923417,0.5436052504993918,0.6107716638141026,0.42451370470984146,0.6534105661478817,0.6456690984862777,0.6515242221782755,0.5609326679638877,0.6963802411914123,0.7862923357655136,0.5283877838567315,0.6638124691023062,0.4264380798446046,0.6050171611856545,0.3882589344465089,0.5340093478700096,0.6426875565400361,0.4668744125671739,0.5778728288752798,0.6076333432747513,0.5277405941697003,0.6184001795366958,0.669310814692849,0.7030347747636296,0.8403931683296546
